Construction Materials of the Outer Walls and City/Municipality,Total Occupied Housing Units,Construction Materials of the Roof,Galvanized iron/aluminum,Tile/concrete/clay tile,Half galvanized iron and half concrete,Bamboo/cogon/ nipa/anahaw,Asbestos,Makeshift/ salvaged/ improvised materials,Trapal,Others,Not Reported
,,,,,,,,,,
NATIONAL CAPITAL REGION,,,,,,,,,,
Asbestos,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  61 ,  30 ,  -   ,  -   ,  15 ,  -   ,  13 ,  2 ,  1 ,  -   
Trapal,  34 ,  21 ,  -   ,  -   ,  8 ,  -   ,  -   ,  5 ,  -   ,  -   
Others,  22 ,  19 ,  -   ,  -   ,  3 ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  58 ,  56 ,  -   ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TRINIDAD,,,,,,,,,,
Total,  6.849 ,  4.623 ,  6 ,  415 ,  1.785 ,  1 ,  15 ,  -   ,  4 ,  -   
Concrete/brick/stone,  2.435 ,  2.293 ,  5 ,  118 ,  18 ,  1 ,  -   ,  -   ,  -   ,  -   
Wood,  272 ,  126 ,  -   ,  16 ,  130 ,  -   ,  -   ,  -   ,  -   ,  -   
Half concrete/brick/stone and half wood,  1.495 ,  1.213 ,  1 ,  215 ,  66 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  9 ,  5 ,  -   ,  -   ,  4 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  2.600 ,  969 ,  -   ,  66 ,  1.560 ,  -   ,  1 ,  -   ,  4 ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  24 ,  5 ,  -   ,  -   ,  5 ,  -   ,  14 ,  -   ,  -   ,  -   
Trapal,  3 ,  1 ,  -   ,  -   ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   
Others,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  9 ,  9 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TUBIGON,,,,,,,,,,
Total,  10.265 ,  9.221 ,  70 ,  237 ,  683 ,  -   ,  27 ,  26 ,  1 ,  -   
Concrete/brick/stone,  3.346 ,  3.245 ,  46 ,  49 ,  6 ,  -   ,  -   ,  -   ,  -   ,  -   
Wood,  2.347 ,  2.073 ,  11 ,  81 ,  177 ,  -   ,  4 ,  -   ,  1 ,  -   
Half concrete/brick/stone and half wood,  2.088 ,  1.949 ,  11 ,  102 ,  24 ,  -   ,  1 ,  1 ,  -   ,  -   
Galvanized iron/aluminum,  33 ,  28 ,  2 ,  1 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  2.259 ,  1.784 ,  -   ,  4 ,  465 ,  -   ,  3 ,  3 ,  -   ,  -   
Asbestos,  9 ,  9 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  86 ,  53 ,  -   ,  -   ,  7 ,  -   ,  18 ,  8 ,  -   ,  -   
Trapal,  31 ,  14 ,  -   ,  -   ,  2 ,  -   ,  1 ,  14 ,  -   ,  -   
Others,  26 ,  26 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  38 ,  38 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
UBAY,,,,,,,,,,
Total,  16.509 ,  11.645 ,  47 ,  690 ,  4.109 ,  -   ,  14 ,  4 ,  -   ,  -   
Concrete/brick/stone,  5.662 ,  5.512 ,  44 ,  74 ,  32 ,  -   ,  -   ,  -   ,  -   ,  -   
Wood,  1.142 ,  691 ,  -   ,  187 ,  264 ,  -   ,  -   ,  -   ,  -   ,  -   
Half concrete/brick/stone and half wood,  3.069 ,  2.620 ,  2 ,  319 ,  126 ,  -   ,  2 ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  67 ,  42 ,  -   ,  1 ,  24 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  6.466 ,  2.713 ,  -   ,  106 ,  3.640 ,  -   ,  7 ,  -   ,  -   ,  -   
Asbestos,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  1 ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  43 ,  20 ,  -   ,  -   ,  17 ,  -   ,  5 ,  1 ,  -   ,  -   
Trapal,  19 ,  10 ,  -   ,  -   ,  6 ,  -   ,  -   ,  3 ,  -   ,  -   
Others,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  38 ,  35 ,  -   ,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
VALENCIA,,,,,,,,,,
Total,  5.580 ,  5.350 ,  44 ,  23 ,  157 ,  1 ,  2 ,  1 ,  2 ,  -   
Concrete/brick/stone,  2.207 ,  2.165 ,  38 ,  1 ,  2 ,  1 ,  -   ,  -   ,  -   ,  -   
Wood,  1.247 ,  1.229 ,  -   ,  1 ,  15 ,  -   ,  -   ,  -   ,  2 ,  -   
Half concrete/brick/stone and half wood,  1.367 ,  1.337 ,  5 ,  17 ,  8 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  4 ,  3 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  747 ,  609 ,  -   ,  4 ,  132 ,  -   ,  1 ,  1 ,  -   ,  -   
Asbestos,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  5 ,  4 ,  -   ,  -   ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   
Trapal,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Others,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
BIEN UNIDO,,,,,,,,,,
Total,  5.604 ,  3.722 ,  3 ,  241 ,  1.618 ,  -   ,  14 ,  5 ,  1 ,  -   
Concrete/brick/stone,  2.252 ,  2.092 ,  3 ,  122 ,  33 ,  -   ,  1 ,  -   ,  1 ,  -   
Wood,  276 ,  151 ,  -   ,  -   ,  125 ,  -   ,  -   ,  -   ,  -   ,  -   
Half concrete/brick/stone and half wood,  779 ,  630 ,  -   ,  93 ,  55 ,  -   ,  1 ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  19 ,  10 ,  -   ,  1 ,  8 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  2.155 ,  777 ,  -   ,  23 ,  1.349 ,  -   ,  3 ,  3 ,  -   ,  -   
Asbestos,  3 ,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  49 ,  21 ,  -   ,  -   ,  19 ,  -   ,  8 ,  1 ,  -   ,  -   
Trapal,  36 ,  7 ,  -   ,  -   ,  27 ,  -   ,  1 ,  1 ,  -   ,  -   
Others,  7 ,  7 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  4 ,  4 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  24 ,  20 ,  -   ,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   
"CEBU (excluding Cebu, Lapu-Lapu and Mandaue City)",,,,,,,,,,
Total,  662.639 ,  580.244 ,  8.621 ,  22.988 ,  45.486 ,  100 ,  3.607 ,  1.351 ,  89 ,  153 
Concrete/brick/stone,  249.325 ,  239.089 ,  7.072 ,  2.379 ,  547 ,  63 ,  121 ,  39 ,  13 ,  2 
Wood,  145.253 ,  123.912 ,  702 ,  5.427 ,  14.137 ,  18 ,  851 ,  194 ,  12 ,  -   
Half concrete/brick/stone and half wood,  127.952 ,  111.586 ,  795 ,  14.003 ,  1.377 ,  9 ,  159 ,  21 ,  2 ,  -   
Galvanized iron/aluminum,  3.322 ,  2.846 ,  44 ,  110 ,  302 ,  2 ,  8 ,  9 ,  1 ,  -   
Bamboo/sawali/cogon/nipa,  122.819 ,  92.694 ,  -   ,  992 ,  28.016 ,  -   ,  624 ,  417 ,  33 ,  43 
Asbestos,  97 ,  92 ,  -   ,  -   ,  -   ,  5 ,  -   ,  -   ,  -   ,  -   
Glass,  23 ,  19 ,  3 ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  6.744 ,  4.148 ,  -   ,  37 ,  580 ,  -   ,  1.767 ,  210 ,  2 ,  -   
Trapal,  2.357 ,  1.495 ,  -   ,  -   ,  341 ,  -   ,  68 ,  450 ,  3 ,  -   
Others,  559 ,  405 ,  1 ,  -   ,  126 ,  -   ,  5 ,  2 ,  20 ,  -   
No walls,  287 ,  239 ,  1 ,  2 ,  29 ,  -   ,  4 ,  9 ,  3 ,  -   
Not Reported,  3.901 ,  3.719 ,  3 ,  38 ,  31 ,  2 ,  -   ,  -   ,  -   ,  108 
ALCANTARA,,,,,,,,,,
Total,  3.416 ,  3.276 ,  1 ,  8 ,  112 ,  -   ,  3 ,  3 ,  13 ,  -   
Concrete/brick/stone,  1.006 ,  1.001 ,  1 ,  1 ,  2 ,  -   ,  -   ,  -   ,  1 ,  -   
Wood,  565 ,  557 ,  -   ,  -   ,  7 ,  -   ,  -   ,  -   ,  1 ,  -   
Half concrete/brick/stone and half wood,  612 ,  607 ,  -   ,  4 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  10 ,  8 ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   ,  1 ,  -   
Bamboo/sawali/cogon/nipa,  1.156 ,  1.045 ,  -   ,  3 ,  97 ,  -   ,  1 ,  1 ,  9 ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  47 ,  42 ,  -   ,  -   ,  3 ,  -   ,  2 ,  -   ,  -   ,  -   
Trapal,  2 ,  -   ,  -   ,  -   ,  1 ,  -   ,  -   ,  1 ,  -   ,  -   
Others,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1 ,  1 ,  -   
No walls,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  14 ,  14 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
ALCOY,,,,,,,,,,
Total,  3.383 ,  2.314 ,  93 ,  360 ,  587 ,  -   ,  29 ,  -   ,  -   ,  -   
Concrete/brick/stone,  722 ,  620 ,  79 ,  22 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
Wood,  692 ,  380 ,  4 ,  62 ,  233 ,  -   ,  13 ,  -   ,  -   ,  -   
Half concrete/brick/stone and half wood,  825 ,  507 ,  10 ,  273 ,  34 ,  -   ,  1 ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  8 ,  8 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.099 ,  769 ,  -   ,  3 ,  318 ,  -   ,  9 ,  -   ,  -   ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  17 ,  10 ,  -   ,  -   ,  1 ,  -   ,  6 ,  -   ,  -   ,  -   
Trapal,  3 ,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Others,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  16 ,  16 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
ALEGRIA,,,,,,,,,,
Total,  4.969 ,  3.677 ,  13 ,  205 ,  1.018 ,  -   ,  48 ,  4 ,  -   ,  4 
Concrete/brick/stone,  953 ,  920 ,  11 ,  14 ,  8 ,  -   ,  -   ,  -   ,  -   ,  -   
Wood,  1.302 ,  1.016 ,  -   ,  55 ,  201 ,  -   ,  29 ,  1 ,  -   ,  -   
Half concrete/brick/stone and half wood,  831 ,  683 ,  2 ,  119 ,  25 ,  -   ,  1 ,  1 ,  -   ,  -   
Galvanized iron/aluminum,  27 ,  21 ,  -   ,  5 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.816 ,  1.011 ,  -   ,  12 ,  778 ,  -   ,  9 ,  2 ,  -   ,  4 
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  24 ,  13 ,  -   ,  -   ,  3 ,  -   ,  8 ,  -   ,  -   ,  -   
Trapal,  5 ,  3 ,  -   ,  -   ,  1 ,  -   ,  1 ,  -   ,  -   ,  -   
Others,  1 ,  -   ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  10 ,  10 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
ALOGUINSAN,,,,,,,,,,
Total,  6.886 ,  5.853 ,  93 ,  387 ,  487 ,  4 ,  55 ,  5 ,  -   ,  2 
Concrete/brick/stone,  2.209 ,  2.084 ,  86 ,  33 ,  3 ,  3 ,  -   ,  -   ,  -   ,  -   
Wood,  1.329 ,  1.176 ,  6 ,  70 ,  76 ,  -   ,  1 ,  -   ,  -   ,  -   
Half concrete/brick/stone and half wood,  1.276 ,  1.097 ,  1 ,  174 ,  4 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  30 ,  28 ,  -   ,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.892 ,  1.394 ,  -   ,  108 ,  384 ,  -   ,  4 ,  -   ,  -   ,  2 
Asbestos,  9 ,  8 ,  -   ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  103 ,  37 ,  -   ,  -   ,  16 ,  -   ,  49 ,  1 ,  -   ,  -   
Trapal,  13 ,  5 ,  -   ,  -   ,  3 ,  -   ,  1 ,  4 ,  -   ,  -   
Others,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  24 ,  23 ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
ARGAO,,,,,,,,,,
Total,  16.504 ,  15.154 ,  83 ,  264 ,  948 ,  4 ,  44 ,  7 ,  -   ,  -   
Concrete/brick/stone,  5.843 ,  5.724 ,  61 ,  50 ,  6 ,  2 ,  -   ,  -   ,  -   ,  -   
Wood,  3.409 ,  3.026 ,  13 ,  95 ,  268 ,  2 ,  4 ,  1 ,  -   ,  -   
Half concrete/brick/stone and half wood,  3.216 ,  3.056 ,  9 ,  112 ,  37 ,  -   ,  2 ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  27 ,  24 ,  -   ,  -   ,  2 ,  -   ,  1 ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  3.809 ,  3.167 ,  -   ,  7 ,  622 ,  -   ,  8 ,  5 ,  -   ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  99 ,  64 ,  -   ,  -   ,  8 ,  -   ,  27 ,  -   ,  -   ,  -   
Trapal,  14 ,  9 ,  -   ,  -   ,  2 ,  -   ,  2 ,  1 ,  -   ,  -   
Others,  1 ,  -   ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  85 ,  83 ,  -   ,  -   ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   
ASTURIAS,,,,,,,,,,
Total,  10.211 ,  8.120 ,  42 ,  349 ,  1.637 ,  -   ,  39 ,  24 ,  -   ,  -   
Concrete/brick/stone,  3.011 ,  2.932 ,  36 ,  25 ,  15 ,  -   ,  3 ,  -   ,  -   ,  -   
Wood,  2.464 ,  1.994 ,  2 ,  29 ,  435 ,  -   ,  1 ,  3 ,  -   ,  -   
Half concrete/brick/stone and half wood,  1.636 ,  1.329 ,  4 ,  230 ,  71 ,  -   ,  2 ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  21 ,  13 ,  -   ,  1 ,  7 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  2.884 ,  1.756 ,  -   ,  58 ,  1.060 ,  -   ,  6 ,  4 ,  -   ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  74 ,  29 ,  -   ,  -   ,  17 ,  -   ,  25 ,  3 ,  -   ,  -   
Trapal,  71 ,  28 ,  -   ,  -   ,  28 ,  -   ,  1 ,  14 ,  -   ,  -   
Others,  7 ,  6 ,  -   ,  -   ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   
No walls,  5 ,  5 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  38 ,  28 ,  -   ,  6 ,  4 ,  -   ,  -   ,  -   ,  -   ,  -   
BADIAN,,,,,,,,,,
Total,  8.200 ,  6.238 ,  237 ,  481 ,  1.209 ,  -   ,  26 ,  7 ,  -   ,  2 
Concrete/brick/stone,  2.076 ,  1.848 ,  151 ,  54 ,  23 ,  -   ,  -   ,  -   ,  -   ,  -   
Wood,  2.102 ,  1.380 ,  26 ,  139 ,  548 ,  -   ,  8 ,  1 ,  -   ,  -   
Half concrete/brick/stone and half wood,  1.930 ,  1.575 ,  59 ,  270 ,  22 ,  -   ,  3 ,  1 ,  -   ,  -   
Galvanized iron/aluminum,  35 ,  15 ,  1 ,  3 ,  16 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.965 ,  1.351 ,  -   ,  15 ,  592 ,  -   ,  4 ,  3 ,  -   ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  40 ,  25 ,  -   ,  -   ,  5 ,  -   ,  9 ,  1 ,  -   ,  -   
Trapal,  6 ,  2 ,  -   ,  -   ,  1 ,  -   ,  2 ,  1 ,  -   ,  -   
Others,  12 ,  12 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  6 ,  4 ,  -   ,  -   ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  28 ,  26 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  2 
BALAMBAN,,,,,,,,,,
Total,  19.575 ,  16.997 ,  397 ,  693 ,  1.391 ,  1 ,  54 ,  42 ,  -   ,  -   
Concrete/brick/stone,  7.139 ,  6.731 ,  298 ,  103 ,  6 ,  1 ,  -   ,  -   ,  -   ,  -   
Wood,  6.177 ,  4.889 ,  74 ,  402 ,  781 ,  -   ,  17 ,  14 ,  -   ,  -   
Half concrete/brick/stone and half wood,  2.703 ,  2.487 ,  21 ,  164 ,  30 ,  -   ,  1 ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  58 ,  52 ,  3 ,  1 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  3.206 ,  2.615 ,  -   ,  20 ,  546 ,  -   ,  8 ,  17 ,  -   ,  -   
Asbestos,  3 ,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  112 ,  72 ,  -   ,  2 ,  10 ,  -   ,  27 ,  1 ,  -   ,  -   
Trapal,  52 ,  35 ,  -   ,  -   ,  7 ,  -   ,  -   ,  10 ,  -   ,  -   
Others,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  75 ,  63 ,  1 ,  1 ,  9 ,  -   ,  1 ,  -   ,  -   ,  -   
Not Reported,  50 ,  50 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
BANTAYAN,,,,,,,,,,
Total,  18.354 ,  15.446 ,  133 ,  243 ,  1.779 ,  2 ,  456 ,  281 ,  -   ,  14 
Concrete/brick/stone,  6.338 ,  6.135 ,  114 ,  45 ,  17 ,  -   ,  17 ,  10 ,  -   ,  -   
Wood,  4.541 ,  3.840 ,  8 ,  57 ,  581 ,  1 ,  38 ,  16 ,  -   ,  -   
Half concrete/brick/stone and half wood,  3.082 ,  2.876 ,  10 ,  130 ,  43 ,  1 ,  14 ,  8 ,  -   ,  -   
Galvanized iron/aluminum,  74 ,  64 ,  1 ,  -   ,  6 ,  -   ,  2 ,  1 ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  3.300 ,  2.133 ,  -   ,  9 ,  1.046 ,  -   ,  55 ,  55 ,  -   ,  2 
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  726 ,  260 ,  -   ,  1 ,  66 ,  -   ,  317 ,  82 ,  -   ,  -   
Trapal,  216 ,  77 ,  -   ,  -   ,  20 ,  -   ,  12 ,  107 ,  -   ,  -   
Others,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  7 ,  4 ,  -   ,  -   ,  -   ,  -   ,  1 ,  2 ,  -   ,  -   
Not Reported,  70 ,  57 ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  12 
BARILI,,,,,,,,,,
Total,  15.679 ,  13.920 ,  131 ,  350 ,  1.223 ,  1 ,  47 ,  6 ,  1 ,  -   
Concrete/brick/stone,  3.736 ,  3.580 ,  121 ,  27 ,  8 ,  -   ,  -   ,  -   ,  -   ,  -   
Wood,  4.263 ,  3.886 ,  3 ,  48 ,  321 ,  -   ,  5 ,  -   ,  -   ,  -   
Half concrete/brick/stone and half wood,  3.096 ,  2.799 ,  7 ,  264 ,  24 ,  1 ,  1 ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  35 ,  27 ,  -   ,  -   ,  8 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  4.225 ,  3.406 ,  -   ,  10 ,  795 ,  -   ,  10 ,  3 ,  1 ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  242 ,  151 ,  -   ,  1 ,  59 ,  -   ,  30 ,  1 ,  -   ,  -   
Trapal,  23 ,  14 ,  -   ,  -   ,  6 ,  -   ,  1 ,  2 ,  -   ,  -   
Others,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  58 ,  56 ,  -   ,  -   ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   
CITY OF BOGO,,,,,,,,,,
Total,  19.217 ,  18.361 ,  283 ,  173 ,  193 ,  -   ,  129 ,  73 ,  1 ,  4 
Concrete/brick/stone,  6.553 ,  6.276 ,  254 ,  19 ,  -   ,  -   ,  3 ,  1 ,  -   ,  -   
Wood,  5.951 ,  5.784 ,  2 ,  85 ,  55 ,  -   ,  10 ,  15 ,  -   ,  -   
Half concrete/brick/stone and half wood,  3.507 ,  3.408 ,  26 ,  57 ,  5 ,  -   ,  9 ,  2 ,  -   ,  -   
Galvanized iron/aluminum,  225 ,  224 ,  -   ,  -   ,  -   ,  -   ,  -   ,  1 ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  2.009 ,  1.848 ,  -   ,  10 ,  122 ,  -   ,  13 ,  16 ,  -   ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  3 ,  2 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  652 ,  533 ,  -   ,  2 ,  9 ,  -   ,  92 ,  16 ,  -   ,  -   
Trapal,  173 ,  148 ,  -   ,  -   ,  2 ,  -   ,  2 ,  21 ,  -   ,  -   
Others,  19 ,  18 ,  -   ,  -   ,  -   ,  -   ,  -   ,  1 ,  -   ,  -   
No walls,  19 ,  18 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  1 ,  -   
Not Reported,  106 ,  102 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  4 
BOLJOON,,,,,,,,,,
