,name,poverty-inc,cov,conf-int-lowerlimit,conf-int-upper-limit,year
1445,Santo Nino (CG),"22,1","11,3","18,0","26,2",2012
1446,Santo Nino (WS),"40,0","10,0","33,4","46,6",2012
1447,Santo Nino (SC),"28,0","18,0","19,7","36,2",2012
1448,Santo Tomas (BS),"5,4","21,4","3,5","7,3",2012
1449,Santo Tomas (DN),"21,7","15,5","16,2","27,3",2012
1450,Santo Tomas (IA),"23,4","10,0","19,5","27,2",2012
1451,Santo Tomas (LU),"12,3","15,3","9,2","15,4",2012
1452,Santo Tomas (PA),"2,6","43,5","0,7","4,5",2012
1453,Santo Tomas (PS),"13,0","24,3","7,8","18,2",2012
1454,Sual,"11,8","17,8","8,3","15,3",2012
1455,Subic,"11,7","14,4","8,9","14,5",2012
1456,Sudipen,"14,7","15,3","11,0","18,4",2012
1457,Sugbongcogon,"40,6","17,2","29,1","52,1",2012
1458,Sugpon,"42,4","15,5","31,6","53,2",2012
1459,Sulat,"36,5","8,7","31,3","41,7",2012
1460,Sulop,"37,1","8,5","31,9","42,3",2012
1461,Sultan Dumalondong,"73,0","8,0","63,4","82,6",2012
1462,Sultan Kudarat,"54,7","12,3","43,6","65,7",2012
1463,Sultan Mastura,"62,8","14,8","47,5","78,2",2012
1464,Sultan Naga Dimaporo,"64,0","6,0","57,7","70,3",2012
1465,Sultan Sa Barongis,"66,5","13,1","52,2","80,8",2012
1466,Sumilao,"45,1","15,9","33,3","56,9",2012
1467,Sumisip,"52,8","11,8","42,5","63,1",2012
1468,Surallah,"32,0","11,9","25,7","38,3",2012
1469,Surigao,"21,5","9,3","18,2","24,8",2012
1470,Suyo,"24,7","18,7","17,1","32,3",2012
1471,Taal,"7,0","19,5","4,7","9,2",2012
1472,Tabaco,"23,8","7,4","20,9","26,7",2012
1473,Tabango,"46,3","8,3","40,0","52,6",2012
1474,Tabina,"32,3","11,3","26,4","38,3",2012
1475,Tabogon,"34,8","9,0","29,6","39,9",2012
1476,Tabontabon,"45,4","7,8","39,6","51,3",2012
1477,Tabuan-Lasa,"51,6","14,7","39,1","64,1",2012
1478,Tabuelan,"33,4","11,7","27,0","39,9",2012
1479,Tabuk,"8,8","21,3","5,7","11,9",2012
1480,Tacloban,"9,8","16,1","7,2","12,3",2012
1481,Tacurong,"22,2","14,4","16,9","27,4",2012
1482,Tadian,"21,6","17,4","15,4","27,8",2012
1483,Taft,"39,4","7,3","34,6","44,1",2012
1484,Tagana-An,"43,7","9,2","37,0","50,3",2012
1485,Tagapul-An,"49,5","8,0","43,0","56,0",2012
1486,Tagaytay,"6,6","19,2","4,5","8,6",2012
1487,Tagbilaran,"7,9","18,5","5,5","10,2",2012
1488,Tagbina,"31,7","10,1","26,4","36,9",2012
1489,Tagkawayan,"31,0","11,4","25,1","36,8",2012
1490,Tago,"26,9","11,3","21,9","31,9",2012
1491,Tagoloan (LN),"69,9","10,5","57,8","81,9",2012
1492,Tagoloan (MO),"14,0","28,1","7,5","20,4",2012
1493,Tagoloan Ii,"60,8","9,7","51,1","70,4",2012
1494,Tagudin,"22,6","9,1","19,2","26,0",2012
1495,Taguig,"2,4","23,5","1,5","3,3",2012
1496,Tagum,"13,8","17,0","9,9","17,6",2012
1497,Talacogon,"46,0","7,3","40,4","51,5",2012
1498,Talaingod,"68,8","12,5","54,6","82,9",2012
1499,Talakag,"62,4","6,2","56,0","68,8",2012
1500,Talalora,"45,4","10,0","37,9","52,9",2012
1501,Talavera,"17,4","7,1","15,4","19,4",2012
1502,Talayan,"80,3","10,0","67,0","93,5",2012
1503,Talibon,"36,4","7,4","31,9","40,8",2012
1504,Talipao,"42,9","14,0","33,0","52,8",2012
1505,Talisay (BS),"10,1","20,3","6,7","13,5",2012
1506,Talisay (CN),"17,9","16,3","13,1","22,7",2012
1507,Talisay  (CU),"10,7","16,4","7,8","13,5",2012
1508,Talisay (NO),"10,4","21,9","6,6","14,1",2012
1509,Talisayan,"29,0","15,2","21,8","36,2",2012
1510,Talitay,"77,1","10,1","64,3","90,0",2012
1511,Talugtug,"28,5","6,2","25,6","31,4",2012
1512,Talusan,"59,6","10,3","49,5","69,7",2012
1513,Tambulig,"34,3","8,8","29,4","39,3",2012
1514,Tampakan,"37,3","11,7","30,1","44,4",2012
1515,Tamparan,"68,3","8,2","59,1","77,5",2012
1516,Tampilisan,"44,2","8,1","38,3","50,1",2012
1517,Tanauan (BS),"5,9","16,2","4,3","7,4",2012
1518,Tanauan (LE),"28,9","6,8","25,7","32,1",2012
1519,Tanay,"10,2","23,7","6,2","14,2",2012
1520,Tandag,"16,0","15,3","12,0","20,1",2012
1521,Tandubas,"27,6","15,6","20,5","34,6",2012
1522,Tangalan,"21,6","16,2","15,9","27,4",2012
1523,Tangcal,"79,3","5,8","71,7","86,9",2012
1524,Tangub,"39,3","8,4","33,9","44,8",2012
1525,Tanjay,"22,7","10,3","18,9","26,6",2012
1526,Tantangan,"35,4","13,0","27,8","43,0",2012
1527,Tanudan,"40,7","17,4","29,1","52,3",2012
1528,Tanza,"6,8","20,1","4,6","9,1",2012
1529,Tapaz,"33,8","8,3","29,2","38,5",2012
1530,Tapul,"43,6","10,9","35,8","51,4",2012
1531,Taraka,"67,8","8,1","58,8","76,8",2012
1532,Tarangnan,"47,5","6,5","42,4","52,6",2012
1533,Tarlac,"8,5","9,1","7,2","9,8",2012
1534,Tarragona,"56,9","9,7","47,8","66,0",2012
1535,Tayabas,"9,6","22,0","6,1","13,0",2012
1536,Tayasan,"41,2","6,7","36,7","45,8",2012
1537,Taysan,"14,9","17,8","10,6","19,3",2012
1538,Taytay (PN),"33,4","9,1","28,4","38,3",2012
1539,Taytay (RL),"4,1","47,8","0,9","7,3",2012
1540,Tayug,"6,7","21,3","4,4","9,1",2012
1541,Tayum,"23,4","21,5","15,1","31,7",2012
1542,T'Boli,"60,2","7,6","52,7","67,7",2012
1543,Teresa,"5,4","36,2","2,2","8,6",2012
1544,Ternate,"9,0","31,1","4,4","13,7",2012
1545,Tiaong,"13,9","17,1","10,0","17,8",2012
1546,Tibiao,"22,2","14,0","17,1","27,3",2012
1547,Tigaon,"27,9","9,6","23,5","32,3",2012
1548,Tigbao,"46,1","9,1","39,2","53,0",2012
1549,Tigbauan,"19,1","10,6","15,8","22,5",2012
1550,Tinambac,"47,4","5,2","43,4","51,4",2012
1551,Tineg,"78,3","7,9","68,1","88,5",2012
1552,Tinglayan,"26,4","18,0","18,6","34,2",2012
1553,Tingloy,"31,6","17,1","22,7","40,5",2012
1554,Tinoc,"53,5","13,1","41,9","65,0",2012
1555,Tipo-Tipo,"35,1","16,8","25,4","44,8",2012
1556,Titay,"33,2","7,9","28,9","37,6",2012
1557,Tiwi,"27,4","8,6","23,5","31,3",2012
1558,Tobias Fornier,"20,9","11,9","16,8","25,0",2012
1559,Toboso,"31,4","18,5","21,8","40,9",2012
1560,Toledo,"18,9","10,7","15,6","22,2",2012
1561,Tolosa,"20,7","15,4","15,4","25,9",2012
1562,Tomas Oppus,"42,2","5,9","38,1","46,3",2012
1563,Tongkil,"44,0","13,6","34,1","53,9",2012
1564,Torrijos,"17,3","12,7","13,7","20,9",2012
1565,Trece Martires,"4,6","31,9","2,2","7,0",2012
1566,Trento,"34,0","11,5","27,6","40,5",2012
1567,Trinidad,"39,7","7,8","34,6","44,8",2012
1568,Tuao,"17,9","11,5","14,5","21,3",2012
1569,Tuba,"4,6","38,9","1,7","7,5",2012
1570,Tubajon,"41,6","10,4","34,5","48,8",2012
1571,Tubao,"17,0","18,4","11,9","22,1",2012
1572,Tubaran,"51,7","10,4","42,9","60,6",2012
1573,Tubay,"42,7","8,7","36,6","48,8",2012
1574,Tubigon,"26,7","7,9","23,2","30,2",2012
1575,Tublay,"11,7","31,8","5,6","17,8",2012
1576,Tubo,"51,7","14,3","39,5","63,8",2012
1577,Tubod (LN),"38,0","10,3","31,6","44,4",2012
1578,Tubod (SN),"31,0","12,3","24,7","37,2",2012
1579,Tubungan,"28,4","9,5","24,0","32,9",2012
1580,Tuburan (BA),"43,5","13,7","33,6","53,3",2012
1581,Tuburan (CU),"34,3","7,3","30,1","38,4",2012
1582,Tudela (CU),"24,3","18,1","17,1","31,6",2012
1583,Tudela (MC),"38,1","7,5","33,4","42,8",2012
1584,Tugaya,"68,4","8,3","59,0","77,8",2012
1585,Tuguegarao,"9,3","11,8","7,5","11,1",2012
1586,Tukuran,"31,9","8,3","27,6","36,3",2012
1587,Tulunan,"45,4","7,0","40,2","50,6",2012
1588,Tumauini,"20,3","8,5","17,5","23,2",2012
1589,Tunga,"22,8","15,5","17,0","28,6",2012
1590,Tungawan,"56,1","6,6","50,0","62,2",2012
1591,Tupi,"32,9","11,8","26,5","39,3",2012
1592,Turtle Islands,"30,4","19,6","20,6","40,2",2012
1593,Tuy,"19,8","17,0","14,2","25,3",2012
1594,Ubay,"39,6","5,5","36,1","43,2",2012
1595,Umingan,"21,6","9,8","18,2","25,1",2012
1596,Ungkaya Pukan,"48,7","13,6","37,7","59,6",2012
1597,Unisan,"23,9","13,3","18,7","29,1",2012
1598,Upi,"66,4","13,3","51,8","80,9",2012
1599,Urbiztondo,"13,0","14,4","9,9","16,1",2012
1600,Urdaneta,"6,8","20,4","4,5","9,0",2012
1601,Uson,"50,9","5,9","46,0","55,8",2012
1602,Uyugan,"18,1","22,7","11,4","24,9",2012
1603,Valderrama,"30,2","11,6","24,4","35,9",2012
1604,Valencia (BL),"28,5","8,0","24,8","32,2",2012
1605,Valencia (BK),"34,8","9,8","29,2","40,4",2012
1606,Valencia (NR),"20,5","11,3","16,7","24,4",2012
1607,Valenzuela,"2,3","23,1","1,4","3,2",2012
1608,Valladolid,"10,7","21,4","6,9","14,4",2012
1609,Vallehermoso,"38,0","10,6","31,4","44,7",2012
1610,Veruela,"48,7","8,7","41,8","55,7",2012
1611,Victoria (LA),"8,6","27,5","4,7","12,5",2012
1612,Victoria (NS),"40,9","8,6","35,1","46,6",2012
1613,Victoria (OR),"18,0","10,1","15,0","21,0",2012
1614,Victoria (TC),"11,3","10,8","9,3","13,3",2012
1615,Victorias,"15,6","19,7","10,5","20,7",2012
1616,Viga,"39,4","6,3","35,3","43,5",2012
1617,Vigan,"7,1","22,2","4,5","9,7",2012
1618,Villaba,"44,8","5,9","40,4","49,1",2012
1619,Villanueva,"20,2","24,4","12,1","28,3",2012
1620,Villareal,"42,8","6,3","38,4","47,2",2012
1621,Villasis,"14,4","19,1","9,9","18,9",2012
1622,Villaverde,"9,6","22,3","6,1","13,1",2012
1623,Villaviciosa,"39,2","17,6","27,8","50,5",2012
1624,Vincenzo A Sagun,"46,2","7,9","40,2","52,2",2012
1625,Vintar,"15,3","15,6","11,4","19,2",2012
1626,Vinzons,"32,2","11,8","26,0","38,5",2012
1627,Virac,"16,6","8,3","14,3","18,8",2012
1628,Wao,"73,8","8,3","63,7","83,9",2012
1629,Zamboanga,"12,6","11,3","10,2","15,0",2012
1630,Zamboanguita,"32,2","11,6","26,0","38,4",2012
1631,Zaragoza,"18,2","8,8","15,6","20,9",2012
1632,Zarraga,"16,8","14,1","12,9","20,7",2012
1633,Zumarraga,"49,5","7,2","43,6","55,4",2012
0,Aborlan,"21,6","11,8","17,4","25,7",2015
1,Abra De Ilog,"34,8","12,5","27,6","41,9",2015
2,Abucay,"14,5","20,5","9,6","19,4",2015
3,Abulug,"14,4","15,0","10,8","17,9",2015
4,Abuyog,"36,1","7,7","31,5","40,6",2015
5,Adams,"16,5","55,5","1,4","31,5",2015
6,Agdangan,"15,2","8,2","13,2","17,3",2015
7,Aglipay,"14,1","16,6","10,2","17,9",2015
8,Agno,"16,6","14,9","12,5","20,7",2015
9,Agoncillo,"11,8","10,6","9,7","13,8",2015
10,Agoo,"6,7","14,8","5,0","8,3",2015
11,Aguilar,"16,6","12,6","13,1","20,0",2015
12,Aguinaldo,"31,4","8,7","26,9","35,9",2015
13,Agutaya,"17,5","30,0","8,9","26,1",2015
14,Ajuy,"25,7","14,1","19,7","31,6",2015
15,Akbar,"52,1","19,9","35,1","69,1",2015
16,Alabat,"7,6","8,1","6,6","8,6",2015
17,Alabel,"44,7","7,0","39,5","49,8",2015
18,Alamada,"44,1","8,6","37,8","50,3",2015
19,Alaminos (LA),"2,7","20,2","1,8","3,6",2015
20,Alaminos (PS),"12,4","13,7","9,6","15,2",2015
21,Alang-Alang,"33,9","8,0","29,4","38,3",2015
22,Al-Barka,"52,5","14,1","40,3","64,7",2015
23,Albuera,"33,9","13,6","26,4","41,5",2015
24,Alburquerque,"16,3","19,1","11,2","21,4",2015
25,Alcala (CG),"13,6","14,3","10,4","16,8",2015
26,Alcala (PS),"12,4","16,6","9,0","15,7",2015
27,Alcantara (CU),"33,6","13,5","26,1","41,0",2015
28,Alcantara (RN),"30,3","14,4","23,1","37,4",2015
29,Alcoy,"32,7","13,5","25,5","40,0",2015
30,Alegria (CU),"40,5","11,3","33,0","48,0",2015
31,Alegria (SN),"36,2","10,8","29,8","42,6",2015
32,Aleosan,"50,9","5,7","46,1","55,6",2015
33,Alfonso,"4,8","12,4","3,8","5,7",2015
34,Alfonso Castaneda,"19,7","25,5","11,5","28,0",2015
35,Alfonso Lista,"20,8","10,1","17,4","24,3",2015
36,Aliaga,"16,4","13,0","12,9","19,9",2015
37,Alicia (BL),"35,4","10,7","29,2","41,6",2015
38,Alicia (IA),"12,4","11,4","10,1","14,7",2015
39,Alicia (ZS),"51,3","7,3","45,1","57,5",2015
40,Alilem,"18,5","18,9","12,8","24,3",2015
41,Alimodian,"26,1","11,3","21,2","30,9",2015
42,Alitagtag,"6,0","8,5","5,1","6,8",2015
43,Allacapan,"12,3","13,8","9,5","15,1",2015
44,Allen,"33,4","11,1","27,3","39,5",2015
45,Almagro,"39,8","10,3","33,0","46,5",2015
46,Almeria,"22,2","15,4","16,6","27,9",2015
47,Aloguinsan,"29,5","14,1","22,6","36,3",2015
48,Aloran,"34,4","11,3","28,0","40,9",2015
49,Altavas,"19,5","18,9","13,5","25,6",2015
50,Alubijid,"36,5","8,3","31,5","41,5",2015
51,Amadeo,"3,2","24,1","1,9","4,5",2015
52,Amai Manabilang,"53,7","15,9","39,6","67,8",2015
53,Ambaguio,"23,9","29,7","12,2","35,6",2015
54,Amlan,"27,2","15,7","20,1","34,2",2015
55,Ampatuan,"51,2","20,1","34,3","68,1",2015
56,Amulung,"17,5","10,1","14,6","20,4",2015
57,Anahawan,"36,6","11,3","29,8","43,4",2015
58,Anao,"10,5","21,1","6,8","14,1",2015
59,Anda (BL),"30,1","10,4","24,9","35,2",2015
60,Anda (PS),"11,5","19,3","7,9","15,2",2015
61,Angadanan,"18,3","10,0","15,3","21,2",2015
62,Angat,"7,6","18,7","5,2","9,9",2015
63,Angeles,"6,7","16,3","4,9","8,5",2015
64,Angono,"4,3","20,9","2,8","5,8",2015
65,Anilao,"25,5","15,1","19,2","31,9",2015
66,Anini-Y,"19,5","15,4","14,6","24,5",2015
67,Antequera,"18,4","16,7","13,4","23,5",2015
68,Antipas,"30,5","10,0","25,5","35,5",2015
69,Antipolo,"5,8","21,8","3,7","7,8",2015
70,Apalit,"7,1","23,3","4,4","9,7",2015
71,Aparri,"15,4","13,1","12,1","18,8",2015
72,Araceli,"21,2","15,8","15,7","26,7",2015
73,Arakan,"44,3","5,7","40,1","48,5",2015
74,Arayat,"9,5","15,8","7,0","11,9",2015
75,Argao,"25,3","8,3","21,8","28,7",2015
76,Aringay,"8,6","18,9","5,9","11,3",2015
77,Aritao,"16,5","15,6","12,3","20,7",2015
78,Aroroy,"41,8","5,6","37,9","45,7",2015
79,Arteche,"48,1","9,0","41,0","55,2",2015
80,Asingan,"9,4","15,7","7,0","11,8",2015
81,Asipulo,"44,9","7,6","39,3","50,4",2015
82,Asturias,"33,0","7,9","28,7","37,2",2015
83,Asuncion,"33,1","11,7","26,7","39,5",2015
84,Atimonan,"27,5","7,1","24,3","30,7",2015
85,Atok,"11,5","16,4","8,4","14,6",2015
86,Aurora (IA),"10,8","13,0","8,4","13,1",2015
87,Aurora (ZR),"34,6","7,9","30,1","39,1",2015
88,Ayungon,"52,4","5,3","47,8","57,0",2015
89,Baao,"35,7","7,3","31,4","40,0",2015
90,Babatngon,"37,3","10,8","30,6","43,9",2015
91,Bacacay,"26,9","9,8","22,6","31,2",2015
92,Bacarra,"7,5","16,4","5,5","9,5",2015
93,Baclayon,"15,8","13,9","12,2","19,4",2015
94,Bacnotan,"5,3","15,0","4,0","6,6",2015
95,Baco,"25,3","12,8","20,0","30,6",2015
96,Bacolod (LN),"34,2","9,4","28,9","39,5",2015
97,Bacolod (NO),"9,2","20,2","6,2","12,3",2015
98,Bacolod-Kalawi,"61,4","11,5","49,8","72,9",2015
99,Bacolor,"9,4","20,2","6,3","12,5",2015
100,Bacong,"25,7","11,4","20,9","30,5",2015
101,Bacoor,"4,9","13,8","3,8","6,0",2015
102,Bacuag,"35,8","12,6","28,4","43,2",2015
103,Bacungan Leon B. Postigo,"57,8","7,2","51,0","64,6",2015
104,Badian,"36,8","7,5","32,3","41,4",2015
105,Badiangan,"22,5","12,9","17,7","27,3",2015
106,Badoc,"10,7","17,9","7,5","13,9",2015
107,Bagabag,"8,7","21,8","5,6","11,8",2015
108,Bagac,"11,2","18,5","7,8","14,6",2015
109,Bagamanoc,"45,4","7,1","40,1","50,8",2015
110,Baganga,"33,7","13,2","26,4","41,0",2015
111,Baggao,"13,4","12,1","10,7","16,1",2015
112,Bago,"19,3","15,0","14,5","24,0",2015
113,Baguio,"2,5","14,7","1,9","3,1",2015
114,Bagulin,"13,0","20,1","8,7","17,2",2015
115,Bagumbayan,"40,2","8,2","34,8","45,6",2015
116,Bais,"39,7","6,3","35,6","43,9",2015
117,Bakun,"10,0","21,4","6,5","13,5",2015
118,Balabac,"50,4","10,8","41,5","59,4",2015
119,Balabagan,"59,7","10,7","49,2","70,3",2015
120,Balagtas,"6,9","29,1","3,6","10,3",2015
121,Balamban,"25,6","10,7","21,1","30,1",2015
122,Balanga,"9,5","15,1","7,1","11,8",2015
123,Balangiga,"39,7","11,5","32,2","47,1",2015
124,Balangkayan,"40,7","12,2","32,5","48,8",2015
125,Balaoan,"6,5","14,6","4,9","8,1",2015
126,Balasan,"24,2","13,2","18,9","29,4",2015
127,Balatan,"51,7","8,3","44,6","58,7",2015
128,Balayan,"6,5","10,2","5,4","7,5",2015
129,Balbalan,"26,4","9,5","22,3","30,5",2015
130,Baleno,"42,9","7,6","37,6","48,2",2015
131,Baler,"9,1","21,9","5,8","12,4",2015
132,Balete (AK),"23,8","19,6","16,2","31,5",2015
133,Balete (BS),"7,7","9,5","6,5","8,9",2015
134,Baliangao,"42,4","11,5","34,4","50,4",2015
135,Baliguian,"55,3","6,7","49,2","61,4",2015
136,Balilihan,"22,5","10,7","18,5","26,4",2015
137,Balindong,"61,4","8,2","53,1","69,7",2015
138,Balingasag,"35,8","8,4","30,8","40,7",2015
139,Balingoan,"32,6","9,5","27,5","37,7",2015
140,Baliwag,"5,4","17,9","3,8","6,9",2015
141,Ballesteros,"12,5","17,7","8,8","16,1",2015
142,Baloi,"40,1","10,5","33,2","47,1",2015
143,Balud,"42,3","7,2","37,2","47,3",2015
144,Balungao,"11,0","18,4","7,6","14,3",2015
145,Bamban,"12,6","23,6","7,7","17,4",2015
146,Bambang,"8,4","19,6","5,7","11,1",2015
147,Banate,"22,7","15,9","16,7","28,6",2015
148,Banaue,"37,7","6,3","33,8","41,6",2015
149,Banaybanay,"28,7","15,1","21,6","35,9",2015
150,Banayoyo,"12,0","18,3","8,4","15,6",2015
151,Banga (AK),"18,1","12,7","14,3","21,9",2015
152,Banga (SC),"34,4","8,3","29,7","39,1",2015
153,Bangar,"8,0","17,1","5,7","10,2",2015
154,Bangued,"10,3","12,0","8,2","12,3",2015
155,Bangui,"8,5","24,3","5,1","11,9",2015
156,Bani,"11,8","17,9","8,3","15,2",2015
157,Banisilan,"47,9","6,4","42,9","52,9",2015
158,Banna,"12,8","16,8","9,3","16,3",2015
159,Bansalan,"19,8","15,4","14,8","24,9",2015
160,Bansud,"26,6","15,9","19,7","33,6",2015
161,Bantay,"11,2","13,6","8,7","13,7",2015
162,Bantayan Island,"31,3","8,8","26,7","35,8",2015
163,Banton,"25,0","16,9","18,0","32,0",2015
164,Baras (CT),"42,6","8,5","36,7","48,6",2015
165,Baras (RL),"8,5","25,6","4,9","12,1",2015
166,Barbaza,"20,7","12,6","16,4","25,0",2015
167,Barcelona,"37,7","9,0","32,1","43,3",2015
168,Barili,"30,4","8,9","26,0","34,9",2015
169,Barira,"60,1","14,5","45,7","74,4",2015
170,Barlig,"18,0","14,3","13,8","22,3",2015
171,Barobo,"43,8","8,8","37,5","50,1",2015
172,Barotac Nuevo,"21,1","11,2","17,2","25,0",2015
173,Barotac Viejo,"24,2","12,2","19,3","29,1",2015
174,Baroy,"40,4","8,0","35,1","45,8",2015
175,Barugo,"39,3","7,3","34,6","44,1",2015
176,Basay,"53,3","7,5","46,7","59,9",2015
177,Basco,"14,4","18,6","10,0","18,8",2015
178,Basey,"36,6","9,3","31,0","42,2",2015
179,Basilisa,"42,0","7,3","37,0","47,0",2015
180,Basista,"17,6","16,5","12,8","22,4",2015
181,Basud (CN),"37,0","8,0","32,1","41,8",2015
182,Batac,"7,8","16,1","5,7","9,8",2015
183,Batad,"26,4","14,9","20,0","32,9",2015
184,Batan,"21,0","16,0","15,4","26,5",2015
185,Batangas,"4,6","8,0","4,0","5,2",2015
186,Bataraza,"40,3","9,7","33,9","46,8",2015
187,Bato (CS),"41,2","5,8","37,3","45,1",2015
188,Bato (CT),"34,1","10,1","28,5","39,8",2015
189,Bato (LE),"38,6","9,6","32,5","44,7",2015
190,Batuan (BL),"24,1","13,6","18,7","29,5",2015
191,Batuan (MS),"37,0","11,1","30,2","43,7",2015
192,Bauan,"3,3","12,6","2,6","3,9",2015
193,Bauang,"5,7","18,0","4,0","7,4",2015
194,Bauko,"24,5","8,8","21,0","28,1",2015
195,Baungon,"49,7","8,9","42,5","57,0",2015
196,Bautista,"14,1","16,8","10,2","18,0",2015
197,Bay,"2,7","14,7","2,1","3,4",2015
198,Bayabas,"41,1","13,2","32,2","50,0",2015
199,Bayambang,"13,9","8,9","11,9","15,9",2015
200,Bayang,"66,5","8,1","57,6","75,4",2015
201,Bayawan,"49,8","5,8","45,0","54,5",2015
202,Baybay,"30,8","7,8","26,8","34,7",2015
203,Bayog,"47,8","7,2","42,1","53,4",2015
204,Bayombong,"6,3","21,2","4,1","8,5",2015
205,Bayugan,"38,1","7,2","33,6","42,6",2015
206,Belison,"13,3","25,9","7,7","19,0",2015
207,Benito Soliven,"21,7","12,3","17,3","26,1",2015
208,Besao,"23,2","11,5","18,8","27,6",2015
209,Bien Unido,"50,4","6,7","44,8","55,9",2015
210,Bilar,"23,8","11,0","19,5","28,1",2015
211,Biliran,"27,7","13,8","21,4","34,0",2015
212,Binalbagan,"21,7","18,3","15,1","28,2",2015
213,Binalonan,"8,8","15,5","6,6","11,1",2015
214,Binangonan,"6,5","16,9","4,7","8,3",2015
215,Bindoy,"63,7","5,1","58,4","69,0",2015
216,Bingawan,"24,2","16,8","17,5","30,9",2015
217,Binidayan,"65,3","9,1","55,6","75,0",2015
218,Binmaley,"9,2","13,0","7,2","11,2",2015
219,Binuangan,"26,5","9,2","22,5","30,5",2015
220,Biri,"49,0","11,3","39,8","58,1",2015
221,Bislig,"32,4","12,2","25,9","38,9",2015
222,Binan,"5,2","11,8","4,2","6,2",2015
223,Boac,"15,2","9,1","13,0","17,5",2015
224,Bobon,"41,7","8,5","35,9","47,5",2015
225,Bocaue,"7,7","33,0","3,5","11,9",2015
226,Bogo,"18,6","13,1","14,6","22,6",2015
227,Bokod,"9,2","18,3","6,4","12,0",2015
228,Bolinao,"16,9","14,4","12,9","20,9",2015
229,Boliney,"18,8","17,0","13,6","24,1",2015
230,Boljoon,"34,6","13,5","26,9","42,3",2015
231,Bombon,"32,0","14,3","24,5","39,5",2015
232,Bongabon,"14,8","16,1","10,9","18,7",2015
233,Bongabong,"25,0","11,6","20,2","29,7",2015
234,Bongao,"22,0","25,8","12,6","31,3",2015
235,Bonifacio,"46,3","10,7","38,2","54,4",2015
236,Bontoc (MP),"15,4","11,4","12,5","18,3",2015
237,Bontoc (SL),"41,6","6,6","37,1","46,2",2015
238,Borbon,"29,1","11,1","23,8","34,4",2015
239,Borongan,"32,3","6,9","28,6","35,9",2015
240,Boston,"29,3","18,0","20,6","38,0",2015
241,Botolan,"22,7","11,3","18,4","26,9",2015
242,Braulio E. Dujali,"29,6","23,8","18,1","41,2",2015
243,Brooke's Point,"32,0","11,3","26,0","37,9",2015
244,Buadiposo-Buntong,"61,4","10,4","50,9","72,0",2015
245,Bubong,"65,6","7,4","57,6","73,6",2015
246,Bucay,"15,8","11,7","12,8","18,9",2015
247,Bucloc,"21,0","20,6","13,9","28,2",2015
248,Buenavista (AN),"31,8","7,9","27,7","36,0",2015
249,Buenavista (BL),"41,9","7,0","37,0","46,7",2015
250,Buenavista (GS),"18,4","12,3","14,6","22,1",2015
251,Buenavista (ME),"20,5","15,1","15,4","25,6",2015
252,Buenavista (QN),"38,5","4,0","36,0","41,1",2015
253,Bugallon,"14,7","12,3","11,7","17,6",2015
254,Bugasong,"23,8","14,1","18,2","29,3",2015
255,Buguey,"15,8","12,8","12,5","19,1",2015
256,Buguias,"5,8","17,3","4,2","7,5",2015
257,Buhi,"39,8","5,0","36,5","43,2",2015
258,Bula,"45,4","5,5","41,3","49,6",2015
259,Bulakan,"6,2","25,1","3,6","8,7",2015
260,Bulalacao,"41,0","10,5","33,9","48,0",2015
261,Bulan,"37,2","8,4","32,1","42,3",2015
262,Buldon,"60,8","13,8","47,0","74,5",2015
263,Buluan,"63,1","21,0","41,3","84,9",2015
264,Bulusan,"37,0","9,1","31,5","42,6",2015
265,Bunawan,"38,1","12,2","30,4","45,7",2015
266,Burauen,"35,9","5,8","32,5","39,4",2015
267,Burdeos,"40,9","13,0","32,1","49,6",2015
268,Burgos (IN),"8,4","28,0","4,5","12,2",2015
269,Burgos (IS),"13,1","16,2","9,6","16,6",2015
270,Burgos (IA),"14,0","21,5","9,0","18,9",2015
271,Burgos (LU),"10,1","23,2","6,2","14,0",2015
272,Burgos (PS),"13,7","15,3","10,2","17,1",2015
273,Burgos (SN),"34,1","14,1","26,2","41,9",2015
274,Buruanga,"24,4","16,0","18,0","30,8",2015
275,Bustos,"5,8","21,0","3,8","7,8",2015
276,Busuanga,"22,6","14,2","17,3","27,9",2015
277,Butig,"65,1","11,6","52,7","77,4",2015
278,Butuan,"26,6","6,2","23,9","29,3",2015
279,Buug,"38,9","7,8","33,9","43,9",2015
280,Caba,"7,3","21,6","4,7","9,9",2015
281,Cabadbaran,"26,8","9,1","22,8","30,8",2015
282,Cabagan,"17,2","12,2","13,7","20,6",2015
283,Cabanatuan,"12,4","8,9","10,6","14,2",2015
284,Cabangan,"24,8","12,1","19,8","29,7",2015
285,Cabanglasan,"60,8","8,2","52,6","68,9",2015
286,Cabarroguis,"10,8","19,8","7,3","14,3",2015
287,Cabatuan (IO),"19,0","9,9","15,9","22,1",2015
288,Cabatuan (IA),"11,6","15,4","8,7","14,5",2015
289,Cabiao,"14,8","17,5","10,6","19,1",2015
290,Cabucgayan,"35,3","13,6","27,4","43,2",2015
291,Cabugao,"15,0","12,5","11,9","18,1",2015
292,Cabusao,"42,0","11,2","34,3","49,7",2015
293,Cabuyao,"8,5","9,0","7,2","9,8",2015
294,Cadiz,"22,5","16,9","16,3","28,8",2015
295,Cagayancillo,"31,6","17,3","22,6","40,6",2015
296,Cagayan De Oro,"8,9","15,0","6,7","11,0",2015
297,Cagdianao,"45,0","8,3","38,9","51,2",2015
